texto;classificacao
atencao  1450   joao neivaes br 101   km 201 interdicao parcial de pista em virtude de acidente de transito fluxo fluindo em pare e siga  atencao redobrada ao transitarem no local;1
em serra no km 277 da br 101 por as 03h50 ocorreu um acidente do tipo colisao com objeto fixoposte pista sentido norte totalmente interditada transito fluindo por dentro do condominio alphaville e pista sentido sul pista 01 interditada fluindo pela pela faixa 02;1
em cariacica no km 38 da br 262 por volta das 05h00 ocorreu um acidente do tipo colisao com objeto fixoposte ocorre a interdicao total no sentido crescente e parcial no sentido decrescentetransito fluindo por 01 faixa sem previsao de liberacao  equipe prf no local;1
atencao condutores  5h00   interdicao de rodovia   br  259 km 90 em baixo guandules interdicao total de pista em funcao de tombamento de carreta sem previsao de liberacao equipes da prf no local ;1
atencao condutores  22h20   interdicao de rodovia   br 101 km 438 em mimoso do sules interdicao do sentido norte em funcao de tombamento de carreta sobre a ponte sem previsao de liberacao equipes da eco no local transito fluindo no sistema de pare siga ;1
atencao condutores  17h45   interdicao de rodovia   br 101 km 178 em pedro canarioes interdicao do sentido sul em funcao de tombamento de carreta sobre a ponte sem previsao de liberacao equipes da eco trabalhando no local ;1
05h30   em serra km267 da br101 pista central sentido sul interditada devido a colisao envolvendo 2 carretas nao ha vitimas trafego desviado para pista lateral;1
atencao   faixa interditada  16h15   sooretamaes   br 101 km 1234 sentido crescente sao mateuses x linhareses interditado em virtude de realizacao de pericia tecnica e remocao de vitima de acidente de transito;1
14h20   atencao  interdicao parcial de 01 faixa no sentido vitoria   em iconhaes no km 25 da br101 contorno de iconha devido a um acidente  equipes da prf e eco101 no local  transito fluindo pela outra faixa sem previsao de liberacao;1
06h40   em guarapari no km 338 da br 101 transito fluindo no sistema paresiga devido acidente no local;1
18h15   em linhares pista central continua parcialmente interditada no sentido vitoria no acidente foram envolvidos uma carreta e uma bicicleta transito desviado pela pista lateral ;0
atencao condutores  23h00   interdicao parcial da br 101 km 8 em pedro canario devido a tombamento de carreta veiculo esta sobre a via interditando totalmente a faixa de rolamento sentido sul crescente equipes de apoio da eco sinalizam o local ate a remocao do veiculo;1
atencao condutores   08h20   interdicao total no km 64 da br 262 devido a um tombamento de carreta de combustivel  equipes em atendimento no local;1
12h20   prf identifica e detem motorista que atropelou idoso e fugiu na br 101 em rio novo do sules  o atropelamento ocorreu as 06h30 de hoje 05 o veiculo se evadiu e o atropelado veio a obito no local o motorista nao parou para prestar socorro   ;0
em fundaoes na br 101 km 226 ocorreu uma interdicao total em virtude de acidente com pelo menos cinco veiculos sendo  01 caminhao 02 carretas e dois automoveis com pelo menos uma vitima  ocorrencia em andamento;1
07h10   iconhaes br101 km 370   fluxo de veiculos interditado em virtude de acidente de transito solicitamos que mantenham a atencao e tenham paciencia;1
em decorrencia de acidente na pista sentido sul na br 101 km 56 ha cerca de 10 km de transito lento as faixas ja estao liberadas;1
atencao  o  fluxo de veiculos no km 45 da  br  282 em na  regiao de aguas mornassc segue em sistema de siga e pare devido ao  acidente  ocorrido anteriormente;1
atencao tombamento de uma carreta sob o viaduto aririu em palhocasc br 101 km 216 deixa o transito complicado sobretudo pra quem precisa sair da br282 e acessar a br101 redobre os cuidados ao passar pelo local ;1
boa tarde informamos pista totalmente interditada no sentido sul  da br 101 no km 37  em joinville por acidente de transito sem previsao de liberacao no momento;1
nenhum registro de acidente grave no momento nas rodovias federais de santa catarina;0
atencao em ilhotasc br 470 km17 acidente grave com tombamento de carreta deixa a pista completamente interditada se possivel use rotas alternativas prf no local ;1
atencao  pista interditada   no km 193 da br 470 em pouso redondosc devido a servico de  destombamento de  carreta;1
atencao acidente na via expressa em florianopolis proximo a chico mendes no sentido ilha;0
atencao  acidente  no km 85 da  br  280 com tombamento de  carga  sobre uma das  pistas  transito  segue fluxo invertido somente pela pista sentido crescente e faixa adicional sem interdicao ou fila;1
atencao acidente na entrada de florianopolissc br 282 km 3 proximo ao angeloni deixa o transito lento no acesso a ilha;1
atencao acidente na br 101 km 213 na palhoca no sentido sul equipes providenciando a liberacao da pista no local;1
bom dia sem acidentes relevantes ou interdices nas rodovias federais do estado;0
a operacao carnaval em roraima registou a reducao de 100 no numero de mortes nas rodovias federais do estado;0
acidente do tipo aquaplanagem nas proximidades do posto 12 de outubro km 582da br 174mt viatura da prf e bombeiros acionados no momento chuva intensa na regiao;1
por volta das 10 horas da manha acidente na br 364 km 699 em porto velho sentido decrescente;1
08h20   informacao de acidente no km 26 br 364;1
em vilhenaro na br 364 km 24 ocorreu uma interdicao total da via em virtude de acidente com duas carretas com vitima no local;1
proximo a ariquemesro na br 364 km 480 ocorreu acidente do tipo tombamento devido a impossibilidade de retirada do veiculo parte da pista esta bloqueada;1
10h30   em vilhenaro na br 364 km 20 ha interdicao total da pista para remocao de veiculo envolvido em acidente no dia anterior previsao de liberacao em 20min;1
prf prende homem por embriaguez ao volante que se envolveu em acidente de transito em ceara mirimrn ;0
prf prende homem por embriaguez ao volante que se envolveu em acidente de transito em natalrn ;0
prf cpre sttu tjrn cetranrn e programa vida no transito pvt emitem nota conjunta a sociedade potiguar sobre o atendimento de acidentes automobilisticos sem vitimas ;0
prf localiza em mamanguapepb homem que fugiu de acidente de transito que causou em natalrn ;0
prf prende homem por embriaguez ao volante que se envolveu em acidente de transito em jandairarn ;0
em apodirn no km 72 da br 405 a rodovia esta totalmente interditada em razao do tombamento de um caminhao  transito desviado por uma via lateral paralela a rodovia prf no local;1
prf prende condutor envolvido em acidente de transito por embriaguez ao volante ;0
prf prende homem por embriaguez ao volante apos acidente em sao goncalo do amarantern ;0
prf prende dois condutores por embriaguez ao volante que se envolveram em acidentes de transito no ultimo final de semana de fevereiro ;0
apos se envolver em acidente com vitima condutor embriagado e preso pela prf na br 135 na cidade de bom jesus pi  o homem de 47 anos conduzia uma motocicleta hondacg 125 fan es foi encontrado no acostamento com ferimentos leves e com indicios de ingestao de bebida alcoolica ;0
prf na operacao ferias escolares 2021 em todas as rodovias federais piauienses  a operacao que vai se desenvolver durante todo o mes de julho contara com aces de policiamento e fiscalizacao com foco na seguranca viaria e em especial na prevencao dos acidentes de transito ;0
prf identifica reducao no numero de mortos e feridos nas rodovias federais piauienses durante o primeiro semestre do ano  a instituicao verificou que a principal causa de acidentes e a falta de atencao no momento de ingressar na rodovia ;0
em teresinapi homem de 54 anos que conduzia a motocicleta hondacg 150 titan ks envolveu se em um acidente tipo colisao traseira lesionando levemente um homem de 28 anos que estava conduzindo outra motocicleta o teste indicou 10 miligramas de alcool por litro ;0
prf inicia a operacao ferias escolares 2021 em todas as rodovias federais piauienses  a operacao durante todo o mes de julho contara com aces de policiamento e fiscalizacao com foco na seguranca viaria e em especial na prevencao e reducao da gravidade dos acidentes de transito ;0
prf inicia a operacao ferias escolares 2021 em todas as rodovias federais piauienses a operacao que vai se desenvolver durante todo o mes de julho contara com aces de policiamento e fiscalizacao com foco na seguranca viaria e em especial na prevencao e reducao de acidentes ;0
prf divulga o resultado da operacao corpus christi 2021 nas rodovias federais do piaui ao todo 1324 condutores foram flagrados nessa situacao alem disso a prf registrou durante o periodo 16 acidentes sendo 08 de natureza grave 21 feridos  e 04 obitos  prf prfpi ;0
em luis correiapi apos se envolver em acidente com vitima fatal condutor e preso pela prf na br 343 apos ser detectado o indice de embriaguez 25 vezes maior que o permitido  o homem de 39 anos que conduzia o veiculo gmastra hb 4p advantage envolveu se em um acidente ;0
prf no piaui encerra o maio amarelo com aces educativas em comunidade carentes as margens da rodovia br 230  as aces que encerraram o mes de conscientizacao no transito foram realizadas em um dos locais que possuem maiores indices de vitimas de acidentes de transito ;0
a seguranca no transito e um trabalho em conjunto em 2020 a desobediencia as normas de transito pelos pedestres ocasionou 129 mortes nas rodovias brasileiras  e importante que todos conhecam e respeitem as normas de circulacao para um transito mais seguro ;0
em campo maiorpi  ao atender acidente com vitimas na br 343 policiais rodoviarios federais recuperam motocicleta roubada ha mais de um ano   ;0
em 2020 a ingestao de alcool causou 5070 acidentes e 336 mortes nas rodovias federais brasileiras beber e dirigir pode colocar sua vida e a de outras pessoas em risco  se dirigir nao beba  prf maioamarelo paznotransito ;0
07h59min   via interditada em santa rita proximo ao hospital metropolitano sentido santa ritabayeux em funcao de engavetamento prf em deslocamento transitojampa ;0
porque respeitar as regras deixa a vida mais segura  cada um pode e deve fazer a sua parte para evitar que o numero de acidentes aumente  fique atentoa algumas atitudes podem salvar muitas vidas e a sua tambem  maioamarelo segurancanotransito  ;0
         voce sabia que a manobra de ultrapassagem realizada de maneira inadequada  e  responsavel por grandes tragedias nas rodovias federais provocando muitas mortes todos os anos no brasil ;0
17h22   pista parcialmente interditada no km 16 da br 230 no sentido joao pessoa cabedelo apos o retorno do hospital de trauma em virtude de acidente dirija com atencao transitojampa ;1
18h51   transito fluindo lentamente no km 23 da br 230 proximo ao viaduto do cristo no sentido bayeux cabedelo em virtude de acidente dirija com atencao transitojampa;1
14h52   pista parcialmente interditada no km 96 da br 101 apos a caixa dagua da cagepa no municipio de condepb em virtude de acidente dirija com atencao transitojampa ;1
18h17   pista parcialmente interditada no km 4 da br 230 com o transito fluindo lentamente em apenas uma das faixas no sentido joao pessoa cabedelo em virtude de acidente prf no local dirija com atencao transitojampa;1
15h45   em santa ritapb no km 539 da br 101 subida da miriri sentido mamanguape   j pessoa interdicao parcialfaixa da direita para remocao de carreta tanque envolvida em acidente reduzir a velocidade transitojampa ;1
13h30   em santa rita reduzir a velocidade no km 77 da br 101 apos o rio paraiba sentido jpa   natal faixa da esquerda interditada prf no local em atendimento ao acidente transitojampa ;1
18h10   transito congestionado entre os viadutos do geisel e oitizeiro no sentido joao pessoa  gt bayeux devido a acidente redobre a atencao transitojampa ;0
10h35   pista parcialmente interditada no km 21 da br 230 no sentido cabedelo joao pessoa devido a veiculo capotado dirija com atencao transitojampa ;1
22h42   pista completamente interditada no km 110 da br 101 sentido joao pessoa gt recife com desvio pela cidade de pedras de fogo e alhandra em funcao de acidente com vitima envolvendo uma carreta e um veiculo camioneta transitojampa ;1
21h30   pista completamente interditada no km 110 da br 101 sentido joao pessoa gt recife com desvio pela cidade de pedras de fogo em decorrencia de acidente com vitima envolvendo uma carreta e um veiculo camioneta transitojampa ;1
21h13   pista completamente interditada no km 110 da br 101 sentido joao pessoa gt recife com desvio pela cidade de pedras de fogo em decorrencia de acidente com vitima envolvendo uma carreta e um veiculo camioneta transitojampa;1
13h25   final da interdicao com as duas faixas livres no km 122 da br 101 sentido joao pessoa gt recife com veiculo envolvido em acidente removido do local transitojampa ;1
acidente mata um homem na rodovia sp 249  saopaulo estradas;0
12h53 em campina grande no km 154 da br 230 sentido patos na alca sudoeste acidente entre automovel e veiculo de carga causa retencao de fluxo dirija com atencao respeite a sinalizacao transitojampa;1
18h25   pista parcialmente interditada no km 85 da br 101 sentido bayeux joao pessoa proximo ao viaduto da via oeste em virtude de tombamento de uma carreta dirija com atencao transitojampa ;1
07h56   informando faixa da direita interditada no km 3 da br 101 sentido natal gt joao pessoa em decorrencia de acidente tipo saida de pista envolvendo dois caminhes transitojampa ;1
15h05 em santa rita o km 42 da br 230 proximo ao planalto liberacao total da pista sentido campina grande e parcialmente sentido joao pessoa com transito fluindo pela faixa da esquerda apos destombamento de veiculo acidentado respeite a sinalizacao transitojampa;1
14h52 em santa rita km 42 da br 230 proximo ao planalto interdicao total da rodovia em ambos sentidos em virtude de acidente para destombamento de veiculo com produto perigoso evite o local transitojampa;1
11h10 em santa rita km 42 da br 230 sentido joao pessoa proximo ao planalto faixa da direita parcialmente interditada em decorrencia de acidente de transito dirija com atencao respeite a sinalizacao transitojampa;1
17h01 em alhandra no km 109 da br 101 sentido recife distrito de mata redonda acidente sem feridos envolvendo 01 veiculo deixa faixa da esquerda parcialmente interditada reduza a velocidade respeite a sinalizacao transitojampa;1
12h12 em sao joao do rio do peixe km 32 da br 405 acidente envolvendo automovel e motocicleta com 01 ferido leve respeite a sinalizacao dirija com atencao transitojampa;1
17h00min   em bayeux interdicao temporaria no retorno sentido santa ritajoao pessoa proximo a bifurcacao das brs 101 e 230 acidente com ferido vitima socorrida via sinalizada prf no local transitojampa ;0
07h35 em bayeux km 81 da br 101 sentido natalrn proximo a bifurcacao br 101 com br 230 acidente envolvendo motocicleta com 01 ferido dirija com atencao reduza a velocidade transitojampa;1
16h59min   pista parcialmente interditada em gurinhem apos o caja sentido campina grande caminhao tombado sobre a rodovia ha feridos prf em deslocamento transitojampa;0
19h20 em caapora km 118 da br 101 sentido recife acidente deixa veiculo sobre a via interditando parcialmente a pista dirija com atencao respeite a sinalizacao transitojampa;1
07h37min   transito lento na br 230 proximo ao centro administrativo municipal sentido cabedelo acidente com ferido via desobstruida prf no local transitojampa;0
15h55 em joao pessoa no km 23 da br 230 no viaduto do cristo sentido bayeux transito lento devido a um acidente dirija com atencao respeite os limites de velocidade;1
09h04min   transito lento sentido joao pessoacabedelo em razao de atropelamento faixa de aceleracaodesaceleracao interditada prf no local transitojampa;0
06h15   em caapora transito lento no km 116 da br 101 sentido jpessoa recife apos aguas lindas devido acidente envolvendo carreta ocupando faixa da esquerda transitojampa ;1
16h00   rodovia parcialmente interditada devido a acidente no km 36 da br 230 sentido joao pessoa gt campina nas proximidades do atacadao redobre a atencao transitojampa ;1
17h01min   transito lento em joao pessoa proximo ao hospital de traumas sentido cabedelo  em razao de acidente sem feridos nao obstrua ou interrompa o fluxo sem motivo justificavel transitojampa ;0
11h53min   dois acidentes aquaplanagem sem feridos na br 101 em mamanguape proximo ao acesso a pitanga da estrada veiculos fora da rodovia transitojampa ;0
10h14min   interdicao da faixa da esquerda da br 101 sentido joao pessoanatal proximo a jacarauna aquaplanagem sem feridos via sinalizada prf no local transitojampa ;0
7h25   contagem br 040 km 523 sentido a bh colisao entre motocicleta x caminhao com 01 obito transito lento com fila equipes no local;1
21h00   br 040   acidente grave no km 632 em conselheiro lafaiete prejudica transito na regiao ;1
13h50   em brumadinhomg br 381 km 528 serra de igarape transito com lentidao de 11 km sentido sp em razao de destombamento de veiculo de carga acidentado;1
1911h   transito lento entre os kms 433 e 460 na br 381 em ambos os sentidos e tambem entre os kms 511 e 528 na br 040 sentido sete lagoasmg ambos reflexos de acidentes ocorridos mais cedo somados ao fluxo das sextas feiras pistas liberadas;1
16h24  em contagem no km 523 da br40 transito com lentidao e retencao em virtude de acidente;1
23h06   betim br 381 km 503 sentido a bh pista interditada com desvio no local devido a atropelamento de pedestre por auto de passeio com obito equipes no local;1
12h40   acidente no km 4878 da br 381mg em betim interdita as faixas esquerda e direita na pista sentido sao paulo congestionamento de 5 kms;1
18h05 acidente na br 262 km 687 em araxa transito fluindo em sistema de paresiga;1
00h   itabirito mg km 572 acidente c interdicao no sentido rj fluxo parado por 1 km ponto de referencia coca cola pista contraria;0
21h40   itabirito mg km 572 da br 040 acidente grave c interdicao de faixa no sentido rj fluxo lento por 1 km ponto de referencia coca cola pista contraria;1
10h08 br 381 fernao dias  a pista sentido sao paulo esta interditada no km 6368 em santo antonio do amparo devido a tombamento de carreta  no momento ha 1 km de fila  equipes atuam no local e nao ha previsao para liberacao da via;1
7h44   nova lima br 040 km 561 sentido ao rj destombamento de caminhao bau pista parcialmente interditada com fila;1
21h30  br116 km 782 leopoldina acidente grave fecha totalmente rodovia duas carretas incendiadas;1
20h  br116 km 782 leopoldina acidente grave fecha totalmente rodovia duas carretas incendiadas ;1
18h57    sabara acidente no km 447 da br 381 carreta ja foi removida transito lento agravado devido ao aumento de veiculos neste horario pelo menos 5km de congestionamento em cada sentido se puder evite o local;1
18h25  sabara acidente no km 447 da br 381 carreta ja foi removida transito lento se agravou devido ao aumento de veiculos neste horario;1
16h35  acidente no km 447 da br 381 sabara deixa transito lento nos dois sentidos da via;1
em valparaiso de goiasgo no km 1 da br 040 houve interdicao parcial da rodovia uma faixa sentido luziania   brasilia  devido a acidente com veiculo de grande porte prf e concessionaria no local transito fluindo de maneira lenta por uma faixa;1
interdicao o km 5df br 070 sentido ceilandia para estrutural esta parcialmente interditado a faixa da esquerda foi interditada em virtude de um acidente com uma carreta nao houve feridos o local esta sinalizado;1
em santo antonio do descobertogo na br 60 km 12 em 16032021 2040 ocorreu uma interdicao de pista alexaniago   brasiliadf em virtude de colisao entre dois caminhes transito fluindo pelo acostamento prf no local;1
pista interdita no km 65go br 040 sentido luzianiavalparaiso de goias em virtude deum acidente de transito com 1 obito no local fluxo sendo desviado pelo acotamento;1
em formosago na br 20 km 1 em 11032021 as 1320 ocorreu uma interdicao total com desvio sem informacao da extensao do congestionamento em virtude de um acidente de transito entre um caminhao e um coletivo com feridos equipe prf no local;0
interdicao br 020 acidente grave envolvendo 02 caminhes na br020 km 60go proximo a serra do jk causou interdicao do sentido crescente brasilia bahia bombeiros e equipe prf trabalhando no local;1
em aguas lindas de goiasgo no km 0 da br 070 sentido aguas lindas   brasilia houve uma interdicao de pista devido a acidente de transito uma faixa liberada;1
em alexaniago no km 17 da br 060 sentido brasilia   goiania as 17h30 de 070221 houve acidente de transito envolvendo 3 veiculos dois 02 ocupantes nao identificados vieram a obito no local rodovia totalmente interditada equipe da prf atuando no local;0
br 020 km 4df sentido crescente brasilia dfformosa go encontra se interditada por acidente rodoviario desvio proposto pela via marginal congestionamento de aproximadamente 1km;1
1200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
acidente com interdicao em alexaniago na br 60 km 39 em 03022021 as  08h36  ocorreu uma interdicao parcial sem congestionamento  em virtude de tombamento de carreta com derramamento de carga de cimento sobre a via prf e concessionaria no local;0
em brasiliadf no km 39 da rb 251 proximo ao cond nova betania por volta das 10h30 de 230121 houve acidente de transito tipo colisao frontal equipe prf atuando no local que encontra se interditado para a realizacao da pericia;0
em possego na br020 km 212 em 16012021 as 14h53 ocorreu uma interdicao total em ambos os sentidos para remocao de veiculos acidentados acidente registrado pelo protocolo n 21002515b01 extensao do congestionamento de aproximadamente 500m para cada sentido;0
acidente de transito em vila boago na br 20 km 914 sentido planaltinadf   formosago  com  02 kms de  congestionamento sem previsao de liberacao em virtude de acidente  tipo colisao frontal entre renault sandero e um vw gol orientacao evitar o local se possivel;1
em brasiliadf no km 16 da br 020 sentido brasilia   planaltina as 12h de 121220 houve interdicao da rodovia em virtude de acidente com feridos equipe prf de planaltina atuando congestionamento 2 quilometros sem previsao para liberacao desvio proposto pista marginal ;0
interdicao por acidente em luzianiago na br040 km 14 sentido bsbdf   luzianiago em 04122020 as  1930  ocorreu uma interdicao parcial cerca de 02 kms de congestionamento sem previsao de liberacao   devido a acidente com obito feito desvio no local transito lento;0
em possego na br 20 km 192 em 17112020 por volta de 15h00 ocorreu uma interdicao total da pista sem previsao de liberacao em virtude de colisao entre caminhao e veiculo de passeio prf no local;0
interdicao de rodovia  em possego na br020 km 220 rodovia interditado nos dois sentidos devido a um tombamento de carreta transito de veiculos pequenos esta sendo desviado para o acostamento para veiculos grandes transito segue interditado sem previsao de liberacao;1
interdicao de rodovia br020df km 20 em 111120por volta das 09h30 br fechada no sentido planaltinadf   bsbdf devido a acidente de transito local congestionado ainda sem previsao de liberacao;0
interdicao de rodovia br040df km 08 sentido bsbdf   valparaisogo devido a acidente tipo capotamento com vitima equipes de socorro e prf atuando no local transito fechado para quem esta seguindo para valparaisogo;1
em brasiliadf no km 18 da br 020 sentido decrescente as 1437  ocorreu uma interdicao parcial em virtude de uma colisao envolvendo um caminhao aguardando guincho pesado para remocao do caminhao ;1
interdicao parcial na br 060 km 3 em samambaia sentido brasiliaalexania em virtude de uma colisao com uma vitima fluxo lento no local ;1
interdicao parcial sentido brasiliaalexania em virtude de uma colisao com uma vitima fluxo lento no local;0
interdicao parcial de rodovia na br 116 km 910 em candido sales em virtude de acidente do tipo colisao traseira equipes da prf e da concessionaria viabahia no local sinalizando na modalidade pare e siga;1
superintendencia de policia rodoviaria federal de alagoas   balanco carnaval 2021 numero de acidentes em alagoas diminui quase 70 comparado a 2020   saiba mais  ;0
prfal inicia operacao independencia 2020 nas rodovias federais  a operacao vai ate o ultimo minuto de segunda feira e abrange os pontos criticos de possiveis acidentes e criminalidade  saiba mais   policia rodoviaria federal  sistema de comunicacao social ;0
interdicao do km 110 da br 101 devido a um acidente seguindo em pare e siga sem previsao de liberacao;1
rodovia parcialmente interditada  br 101 km 15 novo lino rodovia interditada no sentido crescente  recife   maceio devido um tombamento de veiculo de carga nao ha previsao de liberacao sentido decrescente da via maceio  recife com fluxo liberado  emergencia ligue 191;1
bom dia  todas as brs que cortam alagoas encontram se desbloqueadas pedimos cautela aos motoristas enquanto dirigirem sob chuva pois nesse tempo ha quedas de arvores e de barreiras aumentando o risco de acidentes  emergencias liguem 191 prf  direcaodefensiva respeiteoctb ;0
rodovia interditada br 101 km 173 teotonio vilela motivo acidente de transito desvio sendo feito no km 139 da br 101 seguindo pela al 220 norte;1
acidente com interdicao de um sentido de via   teotonio vilela no km 173 da br 101 uma carreta transportando vasilhames de vidro capota sobre a rodovia interditando totalmente a faixa crescente o transito nesse sentido esta sendo desviado pra arapiraca ;1
sempre atentos ao que acontece nas rodovias federais prf maioamarelo prevencaodeacidentes ;0
prf prende condutor embriagado na br 104 apos causar acidente e nao prestar socorro a vitima o homem ja havia sido detido pela pm quando a prf chegou e constatou a embriaguez  saiba mais   policia rodoviaria federal   sistema de comunicacao social;0
em meio a pandemia prfal traca aces para continuar prevenindo acidentes durante o feriadao  saiba mais   policia rodoviaria federal   sistema de comunicacao social;0
policiais rodoviarios federais socorrem motociclista que estava desaparecido apos acidente na br 101  saiba mais   policia rodoviaria federal sistema de comunicacao social;0
condutor embriagado e preso pela prf na br 104 homem se envolveu em acidente de transito mas ninguem ficou ferido  saiba mais   policia rodoviaria federal sistema de comunicacao social;0
o nosso numero 191 deve ser usado apenas para emergencias como denuncias informaces sobre crimes acidentes  use nossas midias sociais para se manter informados sobre os demais assuntos  qualquer novidade no ambito de rodovias federais estaremos atualizando por aqui sigam ;0
condutor embriagado e preso pela prf apos tentar matar atropelado seu desafeto  os flagrantes ocorreram nas brs 104 e 316  saiba mais   policia rodoviaria federal   sistema de comunicacao social;0
br 424 parcialmente interditada por um acidente tipo tombamento;0
prfal autuou mais de 900 condutores durante a operacao carnaval 2020 infelizmente isso nao foi o bastante para reduzirmos o numero de acidentes nesse periodo e como sempre falamos a responsabilidade de um transito seguro e de todos nos operacaocarnaval2020 prf prfalagoas ;0
br 101 km 149 interditada em ambos os sentidos devido ao tombamento seguido de incendio de veiculo de carga;1
carro das vitimas ficou sem controle saiu da pista e caiu em uma poca de agua ocupantes do veiculo morreram no local transito portalcorreio ;0
condutor em alta velocidade perde controle de automovel e derruba poste na sc 406 em florianopolis na madrugada deste domingo 25 com o acidente parte do rio vermelho esta sem energia eletrica motorista realizou o teste do bafometro e resultado deu negativo ;0
nesta quarta 21 a pmrv evitou mais um atropelamento de animal ja que flagraram um cavalo solto as margens da sc 404 no itacorubi em florianopolis   o animal foi levado ate um local seguro e entregue a um cidadao que apareceu e informou que conhecia o seu dono ;0
o posto 8 da pmrv de ibicare esta comemorando os 10 anos sem acidentes fatais no trecho entre tangara e luzerna na sc 453 a rodovia e considerada uma das rodovias mais seguras do estado confira o depoimento do subtenente aurelio sousa da silva ;0
 indignado deve ficar quem for vitima de um acidente gerado por uma irresponsabilidade desta;0
acidente fatal um motoboy perdeu a vida na noite desta quinta 15 na capital a vitima de 31 anos estava indo fazer uma entrega quando se chocou contra um automovel na sc 404 rodovia admar gonzaga em frente ao epagri no itacorubi o fato aconteceu por volta das 22h30 ;0
 animais soltos geralmente ocasionam acidentes graves nas rodoviais por isso e importante trafegar na velocidade regulamentar e estar atento as surpresas este cavalo foi retirado da pista na manha desta quarta feira 14 em sao jose ele estava no km 2500 da sc  281 ;0
capotamento na sc 401 altura do km 4400 na vargem grande em florianopolis no inicio da manha desta quinta feira 8 o acidente aconteceu por volta das 7h a condutora do renaultsandero acabou tendo que ser conduzida ao hospital celso ramos com fratura no braco esquerdo ;0
colisao frontal acidente fatal no inicio da tarde desta quarta feira 7 na sc 418 serra dona francisca condutor do toyotaetios se chocou de frente com um caminhao e morreu no local ;0
capotamento agora pela manha na sc 403 altura do km 4100 nos ingleses em florianopolis sentido centro bairro segundo informaces a quebra da roda do veiculo foi a causa do acidente por sorte ninguem se feriu gravemente ;0
agora serra dona francisca interditada nos dois sentidos para retirada de carreta carregada de vinho que tombou na manha deste sabado 3 a previsao e para que dentro de uma hora o transito seja liberado guarnicao da pmrv  ficou o dia todo no local controlando o transito ;0
capotamento no tunel antonieta de barros na capital na tarde desta segunda feira 28 o condutor de 25 anos disse que ao transitar no interior do tunel se separou com um veiculo parado na faixa da direita ao tentar desviar colidiu na mureta e acabou capotando ;0
repost        nos ultimos 13 anos os orgaos de transito tem um grande aliado na luta pela conscientizacao dos condutores  a leiseca ajuda a tornar as ruas mais seguras e a diminuir a quantidade de acidentes de transito relacionados com bebida ;0
capotamento na manha desta quinta feira 24 na sc 401 em florianopolis acidente ocorrido na altura do km 18 causou transito lento no sentido bairro centro condutora de 44 anos foi conduzida ao hospital celso ramos com ferimentos leves ;0
saida de pista com choque em residencia motociclista perdeu a vida no inicio da tarde deste domingo 19 em um acidente ocorrido na sc 437 em imbituba o fato aconteceu no km 4500 da rodovia ;0
agora guarnicao da pmrv atendendo acidente com quatro vitimas fatais na sc 480 em bom jesus posteriormente maiores informaces ;0
camera flagra momento exato de acidente fatal na sc 350  acidente no fim da tarde desta sexta feira 18 terminou com duas mortes na sc 350 em ituporanga o fato aconteceu no km 380 da rodovia por volta das 18h no bairro cerro negro ;0
br 381 km 477 cidade industrial sentido centro colisao envolvendo 01 automovel 01 motocicleta condutor da moto socorrido para upa jk;1
sc 418 serra dona francisca defesa civil no local liberado o transito na serra no entanto a altura do km 17 local do acidente sera sera realizado paresiga;1
atencao serra dona francisca interditada acidente envolvendo veiculo de transporte de produtos perigosos sc 418 serra dona francisca km 17 joinville ;1
a pmrv informa os numeros finais da operacao corpus christi 2021 que iniciou as 18h da ultima quarta feira 2 e encerrou as 8h desta segunda feira 7 nas rodovias estaduais de sc  ao todo foram registrados 95 acidentes 72 pessoas feridas e quatro mortes ;0
acidente fatal por volta das 21h desta quinta 3 na sc 355 km 145250 em jabora ocorreu um acidente fatal foi uma colisao frontal envolvendo um mbsprinter com placas de concordia e uma hondanxr 150 com placa de jabora o condutor da moto de 46 anos morreu no local;0
operacao corpus christi 2021 a pmrv inicia nesta quarta 2 as 18h a operacao corpus christi 2021 que segue ate as 8h da proxima segunda 7   as aces nas rodovias estaduais de santa catarina terao como foco a fiscalizacao dos condutores e a prevencao de acidentes;0
acidente fatal a pmrv atendeu na manha desta terca feira 25 um grave acidente no km 36425 da sc 350 no municipio de aurora no local os policiais constataram que se tratava de um acidente tipo colisao transversalfrontal envolvendo um caminhao vw8160 e um vwpolo ;0
engavetamento no tunel antonieta de barros em florianopolis na tarde desta segunda feira 24  acidente envolvendo seis veiculos deixou o transito bastante lento ;0
campos novos por volta das 10h desta sexta 21 a pmrv atendeu acidente de transito somente com danos materiais do tipo saida de pista seguida de tombamento o fato ocorreu na sc 135 precisamente no km  171750 em campos novos envolvendo um caminhao vw 23220 ;0
agora acidente com vitima fatal no contorno norte da sc 283 em concordia maiores detalhes posteriormente ;0
acidente fatal na sc 114 altura do km 267150 em painel uma pessoa foi a obito no local e outra vitima foi conduzida em estado grave ao hospital ;1
capotamento na manha desta quinta 6 aconteceu um acidente na altura do km 78600 da sc 305 em guaraciaba foi uma saida de pista seguida de capotamento envolvendo um caminhao com placas de sao jose do cedro ;0
